date,currency,tenor,floating_rate,rate
2024-07-08,AUD,18M,3M BBSW,4.415400000051616
2024-07-05,AUD,18M,3M BBSW,4.416776455159459
2024-07-04,AUD,18M,3M BBSW,4.439297584680256
2024-07-03,AUD,18M,3M BBSW,4.423621720270621
2024-07-02,AUD,18M,3M BBSW,4.433199999984549
2024-07-01,AUD,18M,3M BBSW,4.439442522640038
2024-06-28,AUD,18M,3M BBSW,4.440073681599563
2024-06-27,AUD,18M,3M BBSW,4.399311130483055
2024-06-26,AUD,18M,3M BBSW,4.457773660558455
2024-06-24,AUD,18M,3M BBSW,4.275500000014509
2024-06-21,AUD,18M,3M BBSW,4.257588200127217
2024-06-20,AUD,18M,3M BBSW,4.265083728790129
2024-06-19,AUD,18M,3M BBSW,4.263999999985206
2024-06-18,AUD,18M,3M BBSW,4.240999999996607
2024-06-17,AUD,18M,3M BBSW,4.186999999996295
2024-06-14,AUD,18M,3M BBSW,4.176976923883245
2024-06-13,AUD,18M,3M BBSW,4.192439806286762
2024-06-12,AUD,18M,3M BBSW,4.231399999982148
2024-06-11,AUD,18M,3M BBSW,4.280200000004064
2024-06-07,AUD,18M,3M BBSW,4.281952896246208
2024-06-06,AUD,18M,3M BBSW,4.222035799268538
2024-06-05,AUD,18M,3M BBSW,4.230699999985816
2024-06-04,AUD,18M,3M BBSW,4.239799999996309
2024-06-03,AUD,18M,3M BBSW,4.285299999996214
2024-05-31,AUD,18M,3M BBSW,4.351529472967635
2024-05-30,AUD,18M,3M BBSW,4.342167805958481
2024-05-29,AUD,18M,3M BBSW,4.378561682829947
2024-05-28,AUD,18M,3M BBSW,4.324300000005329
2024-05-27,AUD,18M,3M BBSW,4.272600000064935
2024-05-24,AUD,18M,3M BBSW,4.301389307081804
2024-05-23,AUD,18M,3M BBSW,4.275605840364477
2024-05-22,AUD,18M,3M BBSW,4.262515161630569
2024-05-21,AUD,18M,3M BBSW,4.223599999987961
2024-05-20,AUD,18M,3M BBSW,4.235299999996578
2024-05-17,AUD,18M,3M BBSW,4.224815255614178
2024-05-16,AUD,18M,3M BBSW,4.220911410050896
2024-05-15,AUD,18M,3M BBSW,4.266267358016735
2024-05-14,AUD,18M,3M BBSW,4.31419999998787
2024-05-13,AUD,18M,3M BBSW,4.30309999999653
2024-05-10,AUD,18M,3M BBSW,4.345881816627068
2024-05-09,AUD,18M,3M BBSW,4.328204471851646
2024-05-08,AUD,18M,3M BBSW,4.326688732955812
2024-05-07,AUD,18M,3M BBSW,4.299299999983701
2024-05-06,AUD,18M,3M BBSW,4.398600000066068
2024-05-03,AUD,18M,3M BBSW,4.373031535701567
2024-05-02,AUD,18M,3M BBSW,4.379024341458464
2024-05-01,AUD,18M,3M BBSW,4.414979770175524
2024-04-30,AUD,18M,3M BBSW,4.425599999995267
2024-04-29,AUD,18M,3M BBSW,4.430500000013805
2024-04-26,AUD,18M,3M BBSW,4.446793999700555
2024-04-24,AUD,18M,3M BBSW,4.378699999995983
2024-04-23,AUD,18M,3M BBSW,4.228300000011997
2024-04-22,AUD,18M,3M BBSW,4.221699999993367
2024-04-19,AUD,18M,3M BBSW,4.211182648892672
2024-04-18,AUD,18M,3M BBSW,4.227595319357319
2024-04-17,AUD,18M,3M BBSW,4.247499999985544
2024-04-16,AUD,18M,3M BBSW,4.252300000065927
2024-04-15,AUD,18M,3M BBSW,4.212700000062884
2024-04-12,AUD,18M,3M BBSW,4.170442491112307
2024-04-11,AUD,18M,3M BBSW,4.19900893946209
2024-04-10,AUD,18M,3M BBSW,4.177699999989729
2024-04-09,AUD,18M,3M BBSW,4.097899999949027
2024-04-08,AUD,18M,3M BBSW,4.128600000060118
2024-04-04,AUD,18M,3M BBSW,4.067928073683003
2024-04-03,AUD,18M,3M BBSW,4.105700000030091
2024-04-02,AUD,18M,3M BBSW,4.097500000012393
2024-03-28,AUD,18M,3M BBSW,4.042983588246758
2024-03-27,AUD,18M,3M BBSW,4.035453299058206
2024-03-26,AUD,18M,3M BBSW,4.067227582376056
2024-03-25,AUD,18M,3M BBSW,4.051456522096888
2024-03-22,AUD,18M,3M BBSW,4.058323966374425
2024-03-21,AUD,18M,3M BBSW,4.076018595888168
2024-03-20,AUD,18M,3M BBSW,4.028178747886911
2024-03-19,AUD,18M,3M BBSW,4.061799999989656
2024-03-18,AUD,18M,3M BBSW,4.114600000012215
2024-03-15,AUD,18M,3M BBSW,4.130648872978212
2024-03-14,AUD,18M,3M BBSW,4.111580192640996
2024-03-13,AUD,18M,3M BBSW,4.063059352048993
2024-03-12,AUD,18M,3M BBSW,4.049200000005375
2024-03-11,AUD,18M,3M BBSW,4.029900000058914
2024-03-08,AUD,18M,3M BBSW,4.045840267744561
2024-03-07,AUD,18M,3M BBSW,4.067566666251775
2024-03-06,AUD,18M,3M BBSW,4.058574234334206
2024-03-05,AUD,18M,3M BBSW,4.079000000005484
2024-03-04,AUD,18M,3M BBSW,4.114900000015107
2024-03-01,AUD,18M,3M BBSW,4.106981737831813
2024-02-29,AUD,18M,3M BBSW,4.119600000010124
2024-02-28,AUD,18M,3M BBSW,4.108000000027458
2024-02-27,AUD,18M,3M BBSW,4.157799999947187
2024-02-26,AUD,18M,3M BBSW,4.135972172505429
2024-02-23,AUD,18M,3M BBSW,4.126759684152015
2024-02-22,AUD,18M,3M BBSW,4.130155941186528
2024-02-21,AUD,18M,3M BBSW,4.128099999947059
2024-02-20,AUD,18M,3M BBSW,4.101700000012053
2024-02-19,AUD,18M,3M BBSW,4.127358944336741
2024-02-16,AUD,18M,3M BBSW,4.143499801661715
2024-02-15,AUD,18M,3M BBSW,4.127905633409378
2024-02-14,AUD,18M,3M BBSW,4.188899999995593
2024-02-13,AUD,18M,3M BBSW,4.208199999995537
2024-02-12,AUD,18M,3M BBSW,4.149156384746101
2024-02-09,AUD,18M,3M BBSW,4.123470905080195
2024-02-08,AUD,18M,3M BBSW,4.091860239103144
2024-02-07,AUD,18M,3M BBSW,4.082699999947923
2024-02-06,AUD,18M,3M BBSW,4.065000000011041
2024-02-05,AUD,18M,3M BBSW,4.088984223247907
2024-02-02,AUD,18M,3M BBSW,4.016287668163678
2024-02-01,AUD,18M,3M BBSW,3.967670373825036
2024-01-31,AUD,18M,3M BBSW,3.961700000013412
2024-01-30,AUD,18M,3M BBSW,4.093199999994501
2024-01-29,AUD,18M,3M BBSW,4.097300000012049
2024-01-25,AUD,18M,3M BBSW,4.134798295815955
2024-01-24,AUD,18M,3M BBSW,4.176900000012193
2024-01-23,AUD,18M,3M BBSW,4.157000000008669
2024-01-22,AUD,18M,3M BBSW,4.147900000010628
2024-01-19,AUD,18M,3M BBSW,4.184630281580613
2024-01-18,AUD,18M,3M BBSW,4.185456081644623
2024-01-17,AUD,18M,3M BBSW,4.193199999947702
2024-01-16,AUD,18M,3M BBSW,4.138399999995617
2024-01-15,AUD,18M,3M BBSW,4.09490000001733
2024-01-12,AUD,18M,3M BBSW,4.036546876141113
2024-01-11,AUD,18M,3M BBSW,4.070160624967746
2024-01-10,AUD,18M,3M BBSW,4.126299999946662
2024-01-09,AUD,18M,3M BBSW,4.090300000003573
2024-01-08,AUD,18M,3M BBSW,4.130399999948548
2024-01-05,AUD,18M,3M BBSW,4.15383837109335
2024-01-04,AUD,18M,3M BBSW,4.131155008588831
2024-01-03,AUD,18M,3M BBSW,4.076499999948911
2024-01-02,AUD,18M,3M BBSW,4.071899999995794
2023-12-29,AUD,18M,3M BBSW,4.001367572357716
2023-12-28,AUD,18M,3M BBSW,3.990905549238708
2023-12-27,AUD,18M,3M BBSW,4.013899999991375
2023-12-22,AUD,18M,3M BBSW,4.05903868768316
2023-12-21,AUD,18M,3M BBSW,4.042718334968448
2023-12-20,AUD,18M,3M BBSW,4.075500000003502
2023-12-19,AUD,18M,3M BBSW,4.118099999948313
2023-12-18,AUD,18M,3M BBSW,4.093099999945211
2023-12-15,AUD,18M,3M BBSW,4.136012165840477
2023-12-14,AUD,18M,3M BBSW,4.129377753912141
2023-12-13,AUD,18M,3M BBSW,4.109699999989552
2023-12-12,AUD,18M,3M BBSW,4.271000000010379
2023-12-11,AUD,18M,3M BBSW,4.275500000011349
2023-12-07,AUD,18M,3M BBSW,4.228431511544589
2023-12-06,AUD,18M,3M BBSW,4.213000000024539
2023-12-05,AUD,18M,3M BBSW,4.272000000060167
2023-12-04,AUD,18M,3M BBSW,4.403799999995583
2023-12-01,AUD,18M,3M BBSW,4.333994926247449
2023-11-30,AUD,18M,3M BBSW,4.397449259364119
2023-11-29,AUD,18M,3M BBSW,4.37880000002459
2023-11-28,AUD,18M,3M BBSW,4.462500000014067
2023-11-27,AUD,18M,3M BBSW,4.488800000062635
2023-11-24,AUD,18M,3M BBSW,4.501744288767545
2023-11-23,AUD,18M,3M BBSW,4.501131663942299
2023-11-22,AUD,18M,3M BBSW,4.505228538539956
2023-11-21,AUD,18M,3M BBSW,4.41469999999669
2023-11-20,AUD,18M,3M BBSW,4.446600000063881
2023-11-17,AUD,18M,3M BBSW,4.416630579914133
2023-11-16,AUD,18M,3M BBSW,4.410543294374841
2023-11-15,AUD,18M,3M BBSW,4.503690349212024
2023-11-14,AUD,18M,3M BBSW,4.505000000003628
2023-11-13,AUD,18M,3M BBSW,4.571999999995953
2023-11-10,AUD,18M,3M BBSW,4.523527445156653
2023-11-09,AUD,18M,3M BBSW,4.538225430812515
2023-11-08,AUD,18M,3M BBSW,4.481130522621362
2023-11-07,AUD,18M,3M BBSW,4.488599999995869
2023-11-06,AUD,18M,3M BBSW,4.557399999996044
2023-11-03,AUD,18M,3M BBSW,4.494715589798502
2023-11-02,AUD,18M,3M BBSW,4.544222583290171
2023-11-01,AUD,18M,3M BBSW,4.557820659848503
2023-10-31,AUD,18M,3M BBSW,4.663395702450904
2023-10-30,AUD,18M,3M BBSW,4.610099999996749
2023-10-26,AUD,18M,3M BBSW,4.508201978081959
2023-10-25,AUD,18M,3M BBSW,4.482093657947502
2023-10-24,AUD,18M,3M BBSW,4.431799999939905
2023-10-23,AUD,18M,3M BBSW,4.408900000011639
2023-10-20,AUD,18M,3M BBSW,4.396288685473945
2023-10-19,AUD,18M,3M BBSW,4.393447626800202
2023-10-18,AUD,18M,3M BBSW,4.429197910803863
2023-10-17,AUD,18M,3M BBSW,4.455299999995864
2023-10-16,AUD,18M,3M BBSW,4.278000000062558
2023-10-12,AUD,18M,3M BBSW,4.262212109060923
2023-10-11,AUD,18M,3M BBSW,4.234446088904965
2023-10-10,AUD,18M,3M BBSW,4.254100000059529
2023-10-09,AUD,18M,3M BBSW,4.235200000059524
2023-10-05,AUD,18M,3M BBSW,4.292320096908004
2023-10-04,AUD,18M,3M BBSW,4.332035948629798
2023-10-03,AUD,18M,3M BBSW,4.383000000013834
2023-09-29,AUD,18M,3M BBSW,4.335785069885592
2023-09-28,AUD,18M,3M BBSW,4.378658744534422
2023-09-27,AUD,18M,3M BBSW,4.363300000006501
2023-09-26,AUD,18M,3M BBSW,4.361459888904188
2023-09-25,AUD,18M,3M BBSW,4.367602985302248
2023-09-22,AUD,18M,3M BBSW,4.334336482362172
2023-09-21,AUD,18M,3M BBSW,4.381558594416462
2023-09-20,AUD,18M,3M BBSW,4.391399999996389
2023-09-19,AUD,18M,3M BBSW,4.337799999945458
2023-09-18,AUD,18M,3M BBSW,4.276900000009989
2023-09-15,AUD,18M,3M BBSW,4.25079729142519
2023-09-14,AUD,18M,3M BBSW,4.227987578776944
2023-09-13,AUD,18M,3M BBSW,4.236500000012122
2023-09-12,AUD,18M,3M BBSW,4.243900000011338
2023-09-11,AUD,18M,3M BBSW,4.233500000011843
2023-09-08,AUD,18M,3M BBSW,4.198844267710005
2023-09-07,AUD,18M,3M BBSW,4.199891506202584
2023-09-06,AUD,18M,3M BBSW,4.200200000058399
2023-09-05,AUD,18M,3M BBSW,4.205100000014374
2023-09-04,AUD,18M,3M BBSW,4.219900000012634
2023-09-01,AUD,18M,3M BBSW,4.168535831484813
2023-08-31,AUD,18M,3M BBSW,4.191057908875541
2023-08-30,AUD,18M,3M BBSW,4.219484653991048
2023-08-28,AUD,18M,3M BBSW,4.27009999999637
2023-08-25,AUD,18M,3M BBSW,4.268375421225013
2023-08-24,AUD,18M,3M BBSW,4.260990193566555
2023-08-23,AUD,18M,3M BBSW,4.22616211975676
2023-08-22,AUD,18M,3M BBSW,4.274072269878987
2023-08-21,AUD,18M,3M BBSW,4.297999999996694
2023-08-18,AUD,18M,3M BBSW,4.283111248261599
2023-08-17,AUD,18M,3M BBSW,4.319777519775728
2023-08-16,AUD,18M,3M BBSW,4.308413519590232
2023-08-15,AUD,18M,3M BBSW,4.334922084461502
2023-08-14,AUD,18M,3M BBSW,4.36679999999664
2023-08-11,AUD,18M,3M BBSW,4.308725024767993
2023-08-10,AUD,18M,3M BBSW,4.261991138419985
2023-08-09,AUD,18M,3M BBSW,4.271780991085907
2023-08-08,AUD,18M,3M BBSW,4.229621385851138
2023-08-04,AUD,18M,3M BBSW,4.256027262499528
2023-08-03,AUD,18M,3M BBSW,4.281105234590735
2023-08-02,AUD,18M,3M BBSW,4.241335653563433
2023-08-01,AUD,18M,3M BBSW,4.266493978132631
2023-07-31,AUD,18M,3M BBSW,4.383899999992931
2023-07-28,AUD,18M,3M BBSW,4.367107825567137
2023-07-27,AUD,18M,3M BBSW,4.426746429411739
2023-07-25,AUD,18M,3M BBSW,4.521638949737896
2023-07-24,AUD,18M,3M BBSW,4.51509999999269
2023-07-21,AUD,18M,3M BBSW,4.539854894799896
2023-07-20,AUD,18M,3M BBSW,4.538539913084867
2023-07-19,AUD,18M,3M BBSW,4.435087483389013
2023-07-18,AUD,18M,3M BBSW,4.46043141575254
2023-07-17,AUD,18M,3M BBSW,4.473999999992884
2023-07-14,AUD,18M,3M BBSW,4.503116466380723
2023-07-13,AUD,18M,3M BBSW,4.421376817343954
2023-07-12,AUD,18M,3M BBSW,4.476712333359078
2023-07-11,AUD,18M,3M BBSW,4.584808707757587
2023-07-10,AUD,18M,3M BBSW,4.637799999992695
2023-07-07,AUD,18M,3M BBSW,4.728565804847135
2023-07-06,AUD,18M,3M BBSW,4.717477369690746
2023-07-05,AUD,18M,3M BBSW,4.583328493054446
2023-07-04,AUD,18M,3M BBSW,4.536571506296727
2023-07-03,AUD,18M,3M BBSW,4.568199999996372
2023-06-30,AUD,18M,3M BBSW,4.591787871139832
2023-06-29,AUD,18M,3M BBSW,4.533775409915855
2023-06-28,AUD,18M,3M BBSW,4.421366717129834
2023-06-27,AUD,18M,3M BBSW,4.510800000060224
2023-06-26,AUD,18M,3M BBSW,4.476177325375541
2023-06-22,AUD,18M,3M BBSW,4.569135118588213
2023-06-21,AUD,18M,3M BBSW,4.465810440923117
2023-06-20,AUD,18M,3M BBSW,4.478500000062517
2023-06-19,AUD,18M,3M BBSW,4.576200000011547
2023-06-15,AUD,18M,3M BBSW,4.541031984474055
2023-06-14,AUD,18M,3M BBSW,4.470874031900811
2023-06-13,AUD,18M,3M BBSW,4.45289999999637
2023-06-09,AUD,18M,3M BBSW,4.405182797940165
2023-06-08,AUD,18M,3M BBSW,4.397565742063915
2023-06-07,AUD,18M,3M BBSW,4.383999330994834
2023-06-06,AUD,18M,3M BBSW,4.243200000003465
2023-06-05,AUD,18M,3M BBSW,4.124500000012586
2023-06-01,AUD,18M,3M BBSW,4.00208033160757
2023-05-31,AUD,18M,3M BBSW,3.996448946702501
2023-05-30,AUD,18M,3M BBSW,3.9686410604898326
2023-05-29,AUD,18M,3M BBSW,3.9624999999966515
2023-05-26,AUD,18M,3M BBSW,3.991872630164004
2023-05-25,AUD,18M,3M BBSW,4.010261489540328
2023-05-24,AUD,18M,3M BBSW,3.955508050591701
2023-05-23,AUD,18M,3M BBSW,3.946398869428819
2023-05-22,AUD,18M,3M BBSW,3.934400000012708
2023-05-19,AUD,18M,3M BBSW,3.945776433072312
2023-05-18,AUD,18M,3M BBSW,3.954975495543031
2023-05-17,AUD,18M,3M BBSW,3.85639501973749
2023-05-16,AUD,18M,3M BBSW,3.8002988962670208
2023-05-15,AUD,18M,3M BBSW,3.7998999999959806
2023-05-12,AUD,18M,3M BBSW,3.715904713292273
2023-05-11,AUD,18M,3M BBSW,3.687937959447327
2023-05-10,AUD,18M,3M BBSW,3.701185848506457
2023-05-09,AUD,18M,3M BBSW,3.728050523573239
2023-05-08,AUD,18M,3M BBSW,3.747800000013001
2023-05-05,AUD,18M,3M BBSW,3.716782673731388
2023-05-04,AUD,18M,3M BBSW,3.6223987829429825
2023-05-03,AUD,18M,3M BBSW,3.697336258982848
2023-05-02,AUD,18M,3M BBSW,3.755857923034081
2023-05-01,AUD,18M,3M BBSW,3.6626000000101735
2023-04-28,AUD,18M,3M BBSW,3.5754117425477823
2023-04-27,AUD,18M,3M BBSW,3.65084461542078
2023-04-26,AUD,18M,3M BBSW,3.570004622492334
2023-04-24,AUD,18M,3M BBSW,3.704500000013483
2023-04-21,AUD,18M,3M BBSW,3.741080495377605
2023-04-20,AUD,18M,3M BBSW,3.717614026331727
2023-04-19,AUD,18M,3M BBSW,3.736403667784832
2023-04-18,AUD,18M,3M BBSW,3.7240000000045974
2023-04-17,AUD,18M,3M BBSW,3.6318999999965103
2023-04-14,AUD,18M,3M BBSW,3.6295457187532394
2023-04-13,AUD,18M,3M BBSW,3.587767850342434
2023-04-12,AUD,18M,3M BBSW,3.509986235398605
2023-04-11,AUD,18M,3M BBSW,3.483400000010574
2023-04-06,AUD,18M,3M BBSW,3.407938068757714
2023-04-05,AUD,18M,3M BBSW,3.4240777255756876
2023-04-04,AUD,18M,3M BBSW,3.467200000012822
2023-04-03,AUD,18M,3M BBSW,3.5364999999957596
2023-03-31,AUD,18M,3M BBSW,3.511725277731236
2023-03-30,AUD,18M,3M BBSW,3.551834321562264
2023-03-29,AUD,18M,3M BBSW,3.54051096917685
2023-03-28,AUD,18M,3M BBSW,3.532333319950276
2023-03-27,AUD,18M,3M BBSW,3.502800000013378
2023-03-24,AUD,18M,3M BBSW,3.4414874073600132
2023-03-23,AUD,18M,3M BBSW,3.473918193107286
2023-03-22,AUD,18M,3M BBSW,3.462233864093838
2023-03-21,AUD,18M,3M BBSW,3.49167551237958
2023-03-20,AUD,18M,3M BBSW,3.398599999993575
2023-03-17,AUD,18M,3M BBSW,3.455691278084305
2023-03-16,AUD,18M,3M BBSW,3.585394810947838
2023-03-15,AUD,18M,3M BBSW,3.525315589864913
2023-03-14,AUD,18M,3M BBSW,3.729504309106958
2023-03-13,AUD,18M,3M BBSW,3.6200999999931054
2023-03-10,AUD,18M,3M BBSW,3.858144920772745
2023-03-09,AUD,18M,3M BBSW,3.9546246360128894
2023-03-08,AUD,18M,3M BBSW,4.016267455368467
2023-03-07,AUD,18M,3M BBSW,4.000122739968813
2023-03-06,AUD,18M,3M BBSW,4.091999999996017
2023-03-03,AUD,18M,3M BBSW,4.166850233681665
2023-03-02,AUD,18M,3M BBSW,4.203418862048205
2023-03-01,AUD,18M,3M BBSW,4.146306476891882
2023-02-28,AUD,18M,3M BBSW,4.233624148239
2023-02-27,AUD,18M,3M BBSW,4.182980845370174
2023-02-24,AUD,18M,3M BBSW,4.168806312346514
2023-02-23,AUD,18M,3M BBSW,4.177799999973109
2023-02-22,AUD,18M,3M BBSW,4.145600000003911
2023-02-21,AUD,18M,3M BBSW,4.150923577363137
2023-02-20,AUD,18M,3M BBSW,4.086371960017765
2023-02-17,AUD,18M,3M BBSW,4.052015459936706
2023-02-16,AUD,18M,3M BBSW,4.023900000005896
2023-02-15,AUD,18M,3M BBSW,4.071699999999717
2023-02-14,AUD,18M,3M BBSW,4.029926969011198
2023-02-13,AUD,18M,3M BBSW,4.057570832595753
2023-02-10,AUD,18M,3M BBSW,4.053708538699991
2023-02-09,AUD,18M,3M BBSW,3.915899999980043
2023-02-08,AUD,18M,3M BBSW,3.8548999999882443
2023-02-07,AUD,18M,3M BBSW,3.8312668836007
2023-02-06,AUD,18M,3M BBSW,3.674755971693011
2023-02-03,AUD,18M,3M BBSW,3.6568817005417564
2023-02-02,AUD,18M,3M BBSW,3.678199999985612
2023-02-01,AUD,18M,3M BBSW,3.736099999990776
2023-01-31,AUD,18M,3M BBSW,3.711830441014987
2023-01-30,AUD,18M,3M BBSW,3.7496063146047454
2023-01-27,AUD,18M,3M BBSW,3.7403901396347106
2023-01-25,AUD,18M,3M BBSW,3.678686756386456
2023-01-24,AUD,18M,3M BBSW,3.575699999992215
2023-01-23,AUD,18M,3M BBSW,3.576685193671198
2023-01-20,AUD,18M,3M BBSW,3.5616377693269614
2023-01-19,AUD,18M,3M BBSW,3.52869999998802
2023-01-18,AUD,18M,3M BBSW,3.72139999998812
2023-01-17,AUD,18M,3M BBSW,3.744199999987792
2023-01-16,AUD,18M,3M BBSW,3.727875762842318
2023-01-13,AUD,18M,3M BBSW,3.727236979704269
2023-01-12,AUD,18M,3M BBSW,3.754099999982429
2023-01-11,AUD,18M,3M BBSW,3.8366000000373734
2023-01-10,AUD,18M,3M BBSW,3.8568342880276414
2023-01-09,AUD,18M,3M BBSW,3.8961994526754835
2023-01-06,AUD,18M,3M BBSW,3.8607519453437456
2023-01-05,AUD,18M,3M BBSW,3.914899999967659
2023-01-04,AUD,18M,3M BBSW,3.917399999981361
2023-01-03,AUD,18M,3M BBSW,3.959999999976227
2022-12-30,AUD,18M,3M BBSW,3.99250104464877
2022-12-29,AUD,18M,3M BBSW,3.988567755047424
2022-12-28,AUD,18M,3M BBSW,3.963299999968167
2022-12-23,AUD,18M,3M BBSW,3.829025433843366
2022-12-22,AUD,18M,3M BBSW,3.779340222624259
2022-12-21,AUD,18M,3M BBSW,3.728199999981326
2022-12-20,AUD,18M,3M BBSW,3.792799999985226
2022-12-19,AUD,18M,3M BBSW,3.747936959674842
2022-12-16,AUD,18M,3M BBSW,3.746632100229339
2022-12-15,AUD,18M,3M BBSW,3.725713621560831
2022-12-14,AUD,18M,3M BBSW,3.6367999999963865
2022-12-13,AUD,18M,3M BBSW,3.643199999988253
2022-12-12,AUD,18M,3M BBSW,3.6246820126825634
2022-12-09,AUD,18M,3M BBSW,3.611257139483005
2022-12-08,AUD,18M,3M BBSW,3.627403429959065
2022-12-07,AUD,18M,3M BBSW,3.6312999999813544
2022-12-06,AUD,18M,3M BBSW,3.6317999999865807
2022-12-05,AUD,18M,3M BBSW,3.557443207733092
2022-12-02,AUD,18M,3M BBSW,3.5439250208378765
2022-12-01,AUD,18M,3M BBSW,3.65188533025425
2022-11-30,AUD,18M,3M BBSW,3.701997657098817
2022-11-29,AUD,18M,3M BBSW,3.779334579315368
2022-11-28,AUD,18M,3M BBSW,3.775336332088418
2022-11-25,AUD,18M,3M BBSW,3.812355118080519
2022-11-24,AUD,18M,3M BBSW,3.810963681453422
2022-11-23,AUD,18M,3M BBSW,3.7925999999832505
2022-11-22,AUD,18M,3M BBSW,3.714299999986436
2022-11-21,AUD,18M,3M BBSW,3.7086385925664085
2022-11-18,AUD,18M,3M BBSW,3.713716117274178
2022-11-17,AUD,18M,3M BBSW,3.7136728373329526
2022-11-16,AUD,18M,3M BBSW,3.769999999986577
2022-11-15,AUD,18M,3M BBSW,3.818499999971249
2022-11-14,AUD,18M,3M BBSW,3.812735513422158
2022-11-11,AUD,18M,3M BBSW,3.7351383461233607
2022-11-10,AUD,18M,3M BBSW,3.812063030780849
2022-11-09,AUD,18M,3M BBSW,3.9574999999834
2022-11-08,AUD,18M,3M BBSW,4.025699999951533
2022-11-07,AUD,18M,3M BBSW,3.933858414383314
2022-11-04,AUD,18M,3M BBSW,3.936401083235166
2022-11-03,AUD,18M,3M BBSW,4.059842221722704
2022-11-02,AUD,18M,3M BBSW,3.9664999999801926
2022-11-01,AUD,18M,3M BBSW,3.927799999973627
2022-10-31,AUD,18M,3M BBSW,3.9280739729607634
2022-10-28,AUD,18M,3M BBSW,3.9444265063845885
2022-10-27,AUD,18M,3M BBSW,3.975712618441495
2022-10-26,AUD,18M,3M BBSW,4.096675403896485
2022-10-25,AUD,18M,3M BBSW,4.101443492157755
2022-10-24,AUD,18M,3M BBSW,4.135699999953657
2022-10-21,AUD,18M,3M BBSW,4.167180573215773
2022-10-20,AUD,18M,3M BBSW,4.051945363179975
2022-10-19,AUD,18M,3M BBSW,3.9201999999872146
2022-10-18,AUD,18M,3M BBSW,3.89879999998252
2022-10-17,AUD,18M,3M BBSW,3.891999999983875
2022-10-14,AUD,18M,3M BBSW,3.874361534923386
2022-10-13,AUD,18M,3M BBSW,3.786383802090364
2022-10-12,AUD,18M,3M BBSW,3.802999999977599
2022-10-11,AUD,18M,3M BBSW,3.830999999980944
2022-10-10,AUD,18M,3M BBSW,3.7734375862541447
2022-10-07,AUD,18M,3M BBSW,3.774196352924649
2022-10-06,AUD,18M,3M BBSW,3.676970060764035
2022-10-05,AUD,18M,3M BBSW,3.535999999994241
2022-10-04,AUD,18M,3M BBSW,3.473199999991135
2022-09-30,AUD,18M,3M BBSW,4.010239027032261
2022-09-29,AUD,18M,3M BBSW,3.996317817772066
2022-09-28,AUD,18M,3M BBSW,4.106999999982943
2022-09-27,AUD,18M,3M BBSW,4.142423887907749
2022-09-26,AUD,18M,3M BBSW,4.107495311379088
2022-09-23,AUD,18M,3M BBSW,4.020414724329624
2022-09-21,AUD,18M,3M BBSW,3.7651999999834445
2022-09-20,AUD,18M,3M BBSW,3.7047999999918453
2022-09-19,AUD,18M,3M BBSW,3.762436709001772
2022-09-16,AUD,18M,3M BBSW,3.74736001656668
2022-09-15,AUD,18M,3M BBSW,3.686199999993541
2022-09-14,AUD,18M,3M BBSW,3.673999999981721
2022-09-13,AUD,18M,3M BBSW,3.508999999957733
2022-09-12,AUD,18M,3M BBSW,3.4963887247716716
2022-09-09,AUD,18M,3M BBSW,3.444159090689451
2022-09-08,AUD,18M,3M BBSW,3.474499999990606
2022-09-07,AUD,18M,3M BBSW,3.610000000040197
2022-09-06,AUD,18M,3M BBSW,3.556999999986563
2022-09-05,AUD,18M,3M BBSW,3.6284418905371063
2022-09-02,AUD,18M,3M BBSW,3.582755461977274
2022-09-01,AUD,18M,3M BBSW,3.655999999948164
2022-08-31,AUD,18M,3M BBSW,3.6014921525295787
2022-08-30,AUD,18M,3M BBSW,3.66449613304587
2022-08-29,AUD,18M,3M BBSW,3.7544999999698425
2022-08-26,AUD,18M,3M BBSW,3.592632480637602
2022-08-25,AUD,18M,3M BBSW,3.622119433183709
2022-08-24,AUD,18M,3M BBSW,3.578472802909676
2022-08-23,AUD,18M,3M BBSW,3.670999999978074
2022-08-22,AUD,18M,3M BBSW,3.54549999997766
2022-08-19,AUD,18M,3M BBSW,3.4798556560394505
2022-08-18,AUD,18M,3M BBSW,3.389054983708537
2022-08-17,AUD,18M,3M BBSW,3.330928862638637
2022-08-16,AUD,18M,3M BBSW,3.337999999990751
2022-08-15,AUD,18M,3M BBSW,3.458799999991211
2022-08-12,AUD,18M,3M BBSW,3.476656982434904
2022-08-11,AUD,18M,3M BBSW,3.4444517382762623
2022-08-10,AUD,18M,3M BBSW,3.388427333944334
2022-08-09,AUD,18M,3M BBSW,3.352299999992889
2022-08-08,AUD,18M,3M BBSW,3.345999999989502
2022-08-05,AUD,18M,3M BBSW,3.340130465587328
2022-08-04,AUD,18M,3M BBSW,3.1913223748667696
2022-08-03,AUD,18M,3M BBSW,3.119065792248641
2022-08-02,AUD,18M,3M BBSW,3.130999999991191
2022-07-29,AUD,18M,3M BBSW,3.086089527034455
2022-07-28,AUD,18M,3M BBSW,3.198907799716508
2022-07-27,AUD,18M,3M BBSW,3.3111967126687745
2022-07-26,AUD,18M,3M BBSW,3.446733983737011
2022-07-25,AUD,18M,3M BBSW,3.4312462275159374
2022-07-22,AUD,18M,3M BBSW,3.399075496717141
